transaction_id,transaction_reference,account_id,transaction_date,transaction_type,amount,currency,channel,merchant_name,created_at
3907,TXN0000003907,53,2026-03-05 13:06:48,Transfer,94330.17,npr,Mobile Banking,Daraz,2026-03-05 13:19:48
3908,TXN0000003908,91,2026-03-17 23:44:49,Deposit,42513.9,NPR,,,2026-03-18 00:10:49
3909,TXN0000003909,45,2026-03-31 20:22:27,Deposit,43451.26,npr,Branch,Bhatbhateni,2026-03-31 21:20:27
3910,TXN0000003910,134,2026-03-20 14:02:10,Fee,41592.63,npr,Branch,Khalti,2026-03-20 14:28:10
3911,TXN0000003911,34,2026-01-22 23:00:53,Withdrawal,41074.96,USD,Internet Banking,,2026-01-22 23:58:53
3912,TXN0000003912,97,2026-01-06 08:23:49,Withdrawal,6711.73,npr,Internet Banking,Khalti,2026-01-06 08:51:49
3913,TXN0000003913,69,2026-03-23 12:42:45,Withdrawal,9024.92,NPR,POS,Khalti,2026-03-23 13:12:45
3914,TXN0000003914,82,2026-01-14 05:06:18,Transfer,119805.47,NPR,,Bhatbhateni,2026-01-14 05:45:18
3915,TXN0000003915,42,2026-04-03 01:00:37,Withdrawal,15284.05,NPR,Branch,Bhatbhateni,2026-04-03 01:45:37
3916,TXN0000003916,105,2026-04-18 16:51:31,Fee,43025.77,USD,ATM,Esewa,2026-04-18 17:45:31
3917,TXN0000003917,16,2026-04-19 13:14:44,withdrawal,17525.32,npr,POS,Khalti,2026-04-19 13:36:44
3918,TXN0000003918,105,2026-04-21 15:16:28,Card Payment,33565.94,npr,Internet Banking,ATM Cash,2026-04-21 16:10:28
3919,TXN0000003919,36,2026-01-18 06:14:19,withdrawal,49556.29,npr,,ATM Cash,2026-01-18 06:53:19
3920,TXN0000003920,40,2026-04-06 12:52:32,Withdrawal,2471.48,USD,Internet Banking,Khalti,2026-04-06 13:42:32
3921,TXN0000003921,90,2025-12-12 05:15:33,Withdrawal,37480.08,NPR,Internet Banking,Bhatbhateni,2025-12-12 05:55:33
3922,TXN0000003922,52,2026-04-06 06:00:43,deposit,3995.59,USD,ATM,,2026-04-06 06:12:43
3923,TXN0000003923,57,2026-05-01 11:06:55,Card Payment,11426.53,npr,ATM,Daraz,2026-05-01 11:23:55
3924,TXN0000003924,90,2026-02-01 05:46:30,withdrawal,3963.14,npr,Branch,Khalti,2026-02-01 06:01:30
3925,TXN0000003925,65,2026-03-16 14:34:58,Deposit,44096.34,USD,Internet Banking,Daraz,2026-03-16 14:54:58
3926,TXN0000003926,90,2026-01-28 09:36:23,Fee,40341.41,USD,Mobile Banking,Bhatbhateni,2026-01-28 10:36:23
3927,TXN0000003927,68,2025-12-17 20:53:10,Fee,26284.75,USD,Internet Banking,Bhatbhateni,2025-12-17 21:04:10
3928,TXN0000003928,93,2026-04-28 14:42:54,Deposit,30841.88,npr,Internet Banking,,2026-04-28 15:13:54
3929,TXN0000003929,78,2025-12-06 18:32:46,withdrawal,348.39,USD,Mobile Banking,Khalti,2025-12-06 19:10:46
3930,TXN0000003930,84,2026-04-27 22:43:49,Transfer,141419.54,npr,Mobile Banking,Khalti,2026-04-27 23:39:49
3931,TXN0000003931,56,2026-01-11 11:27:16,deposit,87484.76,npr,Branch,,2026-01-11 11:34:16
3932,TXN0000003932,24,2025-12-08 02:34:19,deposit,56580.09,USD,Internet Banking,Bhatbhateni,2025-12-08 03:18:19
3933,TXN0000003933,39,2025-12-08 04:29:36,Withdrawal,28016.03,USD,ATM,Khalti,2025-12-08 05:23:36
3934,TXN0000003934,89,2026-04-08 22:50:07,Withdrawal,32456.52,NPR,Branch,Esewa,2026-04-08 23:16:07
3935,TXN0000003935,106,2025-12-30 13:00:22,deposit,98447.66,npr,Internet Banking,Esewa,2025-12-30 13:35:22
3936,TXN0000003936,72,2026-05-06 22:17:03,Fee,7041.96,NPR,,Esewa,2026-05-06 23:07:03
3937,TXN0000003937,124,2026-03-20 00:59:55,withdrawal,29575.24,npr,POS,Esewa,2026-03-20 01:04:55
3938,TXN0000003938,25,2025-12-10 15:37:06,Transfer,73479.5,npr,Mobile Banking,Daraz,2025-12-10 16:25:06
3939,TXN0000003939,112,2026-04-27 06:48:11,Fee,35651.69,npr,,Bhatbhateni,2026-04-27 07:47:11
3940,TXN0000003940,30,2026-05-17 15:32:21,Card Payment,20710.6,USD,ATM,ATM Cash,2026-05-17 15:49:21
3941,TXN0000003941,130,2026-04-09 03:18:55,Deposit,76703.32,USD,,Esewa,2026-04-09 03:41:55
3942,TXN0000003942,98,2026-04-18 23:39:47,Withdrawal,20877.52,npr,POS,Khalti,2026-04-19 00:04:47
3943,TXN0000003943,44,2026-05-29 10:29:00,Withdrawal,15420.98,USD,Mobile Banking,,2026-05-29 10:38:00
3944,TXN0000003944,42,2026-01-01 17:41:10,deposit,45817.5,NPR,Internet Banking,Esewa,2026-01-01 18:28:10
3945,TXN0000003945,1,2026-04-23 08:22:52,deposit,49106.63,npr,POS,Khalti,2026-04-23 09:03:52
3946,TXN0000003946,112,2026-02-09 17:04:43,withdrawal,14626.52,USD,POS,,2026-02-09 17:28:43
3947,TXN0000003947,43,2026-01-10 23:11:00,withdrawal,21924.98,npr,Branch,Khalti,2026-01-10 23:45:00
3948,TXN0000003948,78,2026-02-08 05:33:35,Deposit,1205.37,npr,ATM,Khalti,2026-02-08 05:52:35
3949,TXN0000003949,95,2026-02-23 08:34:12,Transfer,126477.55,NPR,Branch,ATM Cash,2026-02-23 08:52:12
3950,TXN0000003950,65,2026-01-24 19:50:21,Withdrawal,11257.55,npr,ATM,Khalti,2026-01-24 20:07:21
3951,TXN0000003951,107,2025-12-24 17:25:14,withdrawal,46143.21,npr,POS,Bhatbhateni,2025-12-24 17:49:14
3952,TXN0000003952,43,2026-01-14 07:47:15,Transfer,34928.26,npr,POS,Bhatbhateni,2026-01-14 07:50:15
3953,TXN0000003953,128,2026-02-14 13:28:13,withdrawal,22212.1,npr,Branch,Bhatbhateni,2026-02-14 14:27:13
3954,TXN0000003954,14,2025-12-26 03:00:19,deposit,17546.79,USD,Mobile Banking,Esewa,2025-12-26 03:31:19
3955,TXN0000003955,108,2026-04-04 21:58:11,Transfer,75324.09,NPR,Mobile Banking,ATM Cash,2026-04-04 22:44:11
3956,TXN0000003956,131,2026-01-17 01:57:07,Transfer,141906.1,npr,Mobile Banking,Daraz,2026-01-17 02:53:07
3957,TXN0000003957,41,2026-05-23 21:22:43,withdrawal,35806.4,npr,Mobile Banking,Esewa,2026-05-23 22:05:43
3958,TXN0000003958,52,2026-05-12 19:02:09,withdrawal,41986.33,USD,Branch,,2026-05-12 20:01:09
3959,TXN0000003959,100,2026-01-31 09:37:39,Fee,3885.41,NPR,Internet Banking,Daraz,2026-01-31 10:26:39
3960,TXN0000003960,76,2026-04-29 13:35:04,Fee,35028.85,USD,,Esewa,2026-04-29 14:12:04
3961,TXN0000003961,138,2026-02-20 12:47:49,Fee,21084.35,NPR,POS,Bhatbhateni,2026-02-20 12:58:49
3962,TXN0000003962,135,2026-04-10 19:28:19,Deposit,25904.15,npr,POS,ATM Cash,2026-04-10 20:05:19
3963,TXN0000003963,12,2026-02-16 18:05:48,Deposit,99417.2,USD,Branch,,2026-02-16 18:06:48
3964,TXN0000003964,110,2026-01-01 20:02:37,Deposit,42276.0,NPR,ATM,,2026-01-01 20:05:37
3965,TXN0000003965,74,2025-12-20 06:55:44,Fee,191.55,npr,Branch,ATM Cash,2025-12-20 06:56:44
3966,TXN0000003966,11,2025-12-12 03:49:16,withdrawal,13306.38,USD,POS,ATM Cash,2025-12-12 04:38:16
3967,TXN0000003967,137,2026-01-22 22:49:28,Card Payment,36068.17,NPR,Mobile Banking,Daraz,2026-01-22 23:23:28
3968,TXN0000003968,98,2026-04-12 19:20:49,Transfer,7352.99,NPR,ATM,,2026-04-12 19:46:49
3969,TXN0000003969,134,2026-04-16 10:16:00,deposit,97603.95,npr,Internet Banking,ATM Cash,2026-04-16 10:44:00
3970,TXN0000003970,124,2026-02-25 20:45:53,Deposit,72447.78,NPR,,Esewa,2026-02-25 21:07:53
3971,TXN0000003971,117,2026-05-16 08:12:19,Fee,46560.61,USD,,Khalti,2026-05-16 08:22:19
3972,TXN0000003972,127,2026-01-27 12:48:08,Transfer,115370.24,USD,ATM,Esewa,2026-01-27 13:17:08
3973,TXN0000003973,134,2026-02-25 09:06:57,Withdrawal,32247.02,npr,Mobile Banking,ATM Cash,2026-02-25 09:28:57
3974,TXN0000003974,133,2025-12-26 10:03:56,Deposit,89224.81,npr,POS,Daraz,2025-12-26 10:16:56
3975,TXN0000003975,133,2026-04-21 23:52:21,deposit,99653.74,npr,Branch,ATM Cash,2026-04-22 00:41:21
3976,TXN0000003976,122,2026-05-03 13:29:53,Fee,26943.59,USD,Internet Banking,Bhatbhateni,2026-05-03 13:53:53
3977,TXN0000003977,64,2026-05-01 22:19:37,Fee,7744.71,NPR,Internet Banking,Esewa,2026-05-01 22:39:37
3978,TXN0000003978,6,2026-05-21 07:18:40,Card Payment,11874.95,USD,POS,Bhatbhateni,2026-05-21 07:54:40
3979,TXN0000003979,130,2026-04-17 00:22:21,Deposit,98331.3,NPR,Internet Banking,Bhatbhateni,2026-04-17 00:37:21
3980,TXN0000003980,46,2026-04-14 20:28:59,deposit,70534.31,USD,POS,Khalti,2026-04-14 21:04:59
3981,TXN0000003981,79,2025-12-28 18:12:08,Fee,30295.33,NPR,,Khalti,2025-12-28 18:52:08
3982,TXN0000003982,102,2026-05-25 22:53:16,Withdrawal,21161.33,NPR,Branch,Khalti,2026-05-25 23:41:16
3983,TXN0000003983,57,2025-12-17 22:50:54,Card Payment,27328.25,NPR,,Daraz,2025-12-17 23:35:54
3984,TXN0000003984,84,2026-06-02 20:19:51,Fee,19018.91,npr,Internet Banking,,2026-06-02 20:59:51
3985,TXN0000003985,110,2026-03-10 13:31:47,Card Payment,339.89,NPR,POS,ATM Cash,2026-03-10 14:15:47
3986,TXN0000003986,118,2026-03-13 20:54:18,Deposit,92200.27,USD,ATM,Esewa,2026-03-13 21:03:18
3987,TXN0000003987,117,2025-12-21 19:06:19,withdrawal,21917.8,NPR,,ATM Cash,2025-12-21 19:34:19
3988,TXN0000003988,119,2026-05-13 23:09:06,deposit,16624.51,USD,,ATM Cash,2026-05-13 23:41:06
3989,TXN0000003989,129,2026-01-17 22:20:44,Fee,18830.24,USD,Internet Banking,ATM Cash,2026-01-17 23:00:44
3990,TXN0000003990,113,2026-05-24 10:30:09,deposit,13633.12,npr,Mobile Banking,Daraz,2026-05-24 10:48:09
3991,TXN0000003991,76,2026-02-10 23:17:51,withdrawal,40762.4,npr,Mobile Banking,Khalti,2026-02-11 00:06:51
3992,TXN0000003992,20,2026-02-28 23:25:07,Withdrawal,30282.87,NPR,ATM,Daraz,2026-03-01 00:17:07
3993,TXN0000003993,36,2026-01-18 12:34:54,Deposit,62661.9,USD,ATM,ATM Cash,2026-01-18 13:04:54
3994,TXN0000003994,137,2025-12-20 21:10:22,deposit,61557.71,USD,,Esewa,2025-12-20 21:21:22
3995,TXN0000003995,115,2026-01-18 22:22:07,Withdrawal,30213.99,NPR,,ATM Cash,2026-01-18 22:31:07
3996,TXN0000003996,140,2026-01-02 01:12:37,withdrawal,25992.34,USD,Internet Banking,Daraz,2026-01-02 01:59:37
3997,TXN0000003997,86,2026-04-02 12:45:42,deposit,91555.86,NPR,,Khalti,2026-04-02 13:23:42
3998,TXN0000003998,81,2025-12-05 18:40:09,Fee,45191.94,npr,POS,ATM Cash,2025-12-05 19:15:09
3999,TXN0000003999,103,2025-12-28 20:47:00,Deposit,83315.13,npr,Internet Banking,Khalti,2025-12-28 20:51:00
4000,TXN0000004000,25,2026-05-07 06:07:04,withdrawal,102.16,npr,Internet Banking,ATM Cash,2026-05-07 06:34:04
4001,TXN0000004001,57,2025-12-15 22:59:15,Transfer,24283.29,USD,Internet Banking,Daraz,2025-12-15 23:47:15
4002,TXN0000004002,66,2026-02-18 19:33:09,Transfer,99666.19,USD,,,2026-02-18 20:13:09
4003,TXN0000004003,103,2026-05-22 15:57:55,deposit,60995.03,USD,Branch,Daraz,2026-05-22 16:17:55
4004,TXN0000004004,132,2026-05-16 04:24:16,Transfer,64015.96,NPR,,Daraz,2026-05-16 04:51:16
4005,TXN0000004005,17,2026-02-03 00:25:54,Deposit,36593.15,npr,,Daraz,2026-02-03 00:56:54
4006,TXN0000004006,84,2026-02-20 11:15:50,withdrawal,17951.52,NPR,Mobile Banking,ATM Cash,2026-02-20 12:03:50
4007,TXN0000004007,111,2025-12-05 07:36:45,Transfer,32709.86,npr,,Bhatbhateni,2025-12-05 08:29:45
4008,TXN0000004008,98,2026-04-18 01:03:00,Fee,21250.05,USD,ATM,,2026-04-18 02:02:00
4009,TXN0000004009,104,2026-01-25 09:20:54,Fee,19048.87,npr,Branch,Khalti,2026-01-25 09:24:54
4010,TXN0000004010,84,2026-05-21 11:49:26,Deposit,91716.44,npr,Branch,ATM Cash,2026-05-21 12:01:26
4011,TXN0000004011,138,2026-03-14 01:50:10,withdrawal,25081.54,npr,,ATM Cash,2026-03-14 02:01:10
4012,TXN0000004012,86,2026-02-09 02:12:27,Card Payment,34081.44,npr,Internet Banking,,2026-02-09 02:28:27
4013,TXN0000004013,84,2026-03-27 11:57:25,Card Payment,43517.03,npr,,ATM Cash,2026-03-27 12:24:25
4014,TXN0000004014,54,2026-01-23 00:21:45,deposit,38300.68,NPR,ATM,Bhatbhateni,2026-01-23 01:04:45
4015,TXN0000004015,105,2025-12-06 23:33:59,withdrawal,13435.87,NPR,Internet Banking,Daraz,2025-12-07 00:33:59
4016,TXN0000004016,133,2026-01-05 10:25:33,deposit,98851.99,NPR,Mobile Banking,,2026-01-05 11:13:33
4017,TXN0000004017,50,2026-03-12 07:30:07,Card Payment,30754.82,npr,Internet Banking,Daraz,2026-03-12 07:38:07
4018,TXN0000004018,111,2026-05-31 11:51:48,Withdrawal,45961.93,NPR,ATM,ATM Cash,2026-05-31 12:42:48
4019,TXN0000004019,16,2026-05-29 04:41:42,Fee,4347.79,USD,Branch,Khalti,2026-05-29 05:08:42
4020,TXN0000004020,38,2026-01-31 09:52:22,Fee,1170.41,npr,POS,,2026-01-31 10:51:22
4021,TXN0000004021,97,2026-05-04 03:22:40,withdrawal,6206.71,npr,POS,Khalti,2026-05-04 04:16:40
4022,TXN0000004022,28,2026-02-16 19:15:23,withdrawal,5764.54,npr,POS,Khalti,2026-02-16 20:13:23
4023,TXN0000004023,65,2025-12-11 06:10:04,Fee,15597.61,NPR,,Esewa,2025-12-11 06:38:04
4024,TXN0000004024,130,2025-12-15 08:34:55,Deposit,5490.12,NPR,,,2025-12-15 08:51:55
4025,TXN0000004025,107,2026-02-13 02:46:32,withdrawal,19446.68,NPR,POS,,2026-02-13 03:02:32
4026,TXN0000004026,119,2026-02-26 07:06:49,Fee,44345.84,USD,ATM,ATM Cash,2026-02-26 07:44:49
4027,TXN0000004027,37,2026-02-19 02:36:17,deposit,95692.51,USD,Branch,Bhatbhateni,2026-02-19 03:10:17
4028,TXN0000004028,79,2026-03-07 19:23:39,Card Payment,22384.06,npr,POS,ATM Cash,2026-03-07 19:42:39
4029,TXN0000004029,24,2026-01-14 05:19:24,Card Payment,18943.5,npr,,Bhatbhateni,2026-01-14 05:37:24
4030,TXN0000004030,102,2026-04-16 11:52:08,Card Payment,24898.64,USD,Mobile Banking,Bhatbhateni,2026-04-16 12:31:08
4031,TXN0000004031,66,2025-12-18 23:02:49,withdrawal,37696.7,USD,POS,,2025-12-18 23:42:49
4032,TXN0000004032,84,2026-05-31 20:13:22,withdrawal,28012.76,USD,Branch,Khalti,2026-05-31 20:42:22
4033,TXN0000004033,9,2026-05-24 21:37:30,deposit,49358.42,USD,Mobile Banking,Esewa,2026-05-24 22:02:30
4034,TXN0000004034,73,2026-01-03 13:41:34,deposit,47576.11,NPR,Branch,Esewa,2026-01-03 14:09:34
4035,TXN0000004035,107,2026-02-10 01:56:47,withdrawal,24586.78,NPR,ATM,Daraz,2026-02-10 02:52:47
4036,TXN0000004036,42,2026-01-29 18:03:11,Fee,2286.38,USD,ATM,ATM Cash,2026-01-29 18:57:11
4037,TXN0000004037,83,2026-05-31 13:33:48,Fee,32892.88,npr,Branch,Daraz,2026-05-31 13:45:48
4038,TXN0000004038,36,2026-03-02 02:52:11,withdrawal,31716.43,npr,Internet Banking,Daraz,2026-03-02 03:48:11
4039,TXN0000004039,117,2026-02-17 08:08:07,Transfer,128287.71,NPR,Internet Banking,ATM Cash,2026-02-17 08:44:07
4040,TXN0000004040,21,2025-12-19 00:57:15,Withdrawal,26442.42,npr,Mobile Banking,Khalti,2025-12-19 01:23:15
4041,TXN0000004041,101,2026-03-29 21:06:40,withdrawal,31106.55,USD,,ATM Cash,2026-03-29 21:37:40
4042,TXN0000004042,36,2026-04-02 05:43:10,Transfer,34230.97,USD,,Esewa,2026-04-02 06:38:10
4043,TXN0000004043,32,2026-01-06 16:25:16,Card Payment,26117.31,NPR,POS,Bhatbhateni,2026-01-06 16:30:16
4044,TXN0000004044,119,2026-05-28 21:35:16,deposit,19019.23,USD,,,2026-05-28 22:29:16
4045,TXN0000004045,39,2026-04-25 00:37:15,Deposit,27362.17,NPR,ATM,Bhatbhateni,2026-04-25 01:17:15
4046,TXN0000004046,44,2026-05-28 14:12:17,withdrawal,45362.88,USD,Branch,ATM Cash,2026-05-28 14:59:17
4047,TXN0000004047,68,2026-02-14 23:31:02,Withdrawal,22742.51,USD,Mobile Banking,Khalti,2026-02-14 23:51:02
4048,TXN0000004048,26,2026-06-01 09:26:25,Card Payment,6307.01,NPR,Internet Banking,Khalti,2026-06-01 10:18:25
4049,TXN0000004049,100,2026-02-28 09:10:32,Deposit,98179.36,USD,,ATM Cash,2026-02-28 09:51:32
4050,TXN0000004050,59,2026-02-24 05:14:35,Transfer,97149.55,USD,Branch,Esewa,2026-02-24 05:37:35
4051,TXN0000004051,49,2026-03-28 18:02:04,Card Payment,13225.28,USD,POS,Bhatbhateni,2026-03-28 18:57:04
4052,TXN0000004052,94,2026-01-31 11:14:11,withdrawal,33059.14,NPR,,Bhatbhateni,2026-01-31 11:56:11
4053,TXN0000004053,55,2025-12-11 14:43:49,Deposit,74731.45,npr,Branch,Bhatbhateni,2025-12-11 15:33:49
4054,TXN0000004054,77,2025-12-05 20:44:22,Card Payment,8149.15,USD,Internet Banking,Daraz,2025-12-05 20:51:22
4055,TXN0000004055,125,2026-03-21 15:40:57,withdrawal,25575.98,USD,ATM,ATM Cash,2026-03-21 16:29:57
4056,TXN0000004056,135,2026-05-06 08:34:10,withdrawal,30530.61,USD,POS,ATM Cash,2026-05-06 09:11:10
4057,TXN0000004057,23,2026-04-04 03:35:31,Transfer,143363.95,npr,ATM,ATM Cash,2026-04-04 04:12:31
4058,TXN0000004058,90,2026-05-04 21:00:24,Transfer,19555.58,npr,Branch,,2026-05-04 22:00:24
4059,TXN0000004059,21,2026-02-22 13:49:47,withdrawal,20079.38,npr,,ATM Cash,2026-02-22 14:00:47
4060,TXN0000004060,62,2025-12-15 11:14:26,Fee,4708.77,USD,,,2025-12-15 11:37:26
4061,TXN0000004061,40,2026-03-26 18:47:45,deposit,59676.69,NPR,Branch,Khalti,2026-03-26 19:38:45
4062,TXN0000004062,28,2026-01-16 12:41:34,Deposit,98911.51,USD,,Esewa,2026-01-16 13:21:34
4063,TXN0000004063,61,2026-04-18 10:00:00,Deposit,98532.61,npr,ATM,ATM Cash,2026-04-18 10:24:00
4064,TXN0000004064,60,2025-12-28 07:01:15,withdrawal,31142.49,USD,ATM,Khalti,2025-12-28 07:33:15
4065,TXN0000004065,51,2026-02-05 18:54:54,Transfer,2807.17,USD,Branch,,2026-02-05 19:11:54
4066,TXN0000004066,59,2026-01-31 00:34:39,Withdrawal,33337.44,USD,ATM,ATM Cash,2026-01-31 00:54:39
4067,TXN0000004067,16,2026-01-22 09:03:15,deposit,91152.59,NPR,,Bhatbhateni,2026-01-22 09:51:15
4068,TXN0000004068,120,2026-02-20 02:16:34,Transfer,145080.78,npr,Mobile Banking,Esewa,2026-02-20 02:21:34
4069,TXN0000004069,57,2025-12-27 22:15:10,deposit,17544.4,npr,ATM,Bhatbhateni,2025-12-27 22:58:10
4070,TXN0000004070,83,2026-01-31 16:50:18,deposit,16089.45,NPR,Mobile Banking,Bhatbhateni,2026-01-31 17:37:18
4071,TXN0000004071,115,2026-02-05 13:44:44,deposit,19966.37,USD,Mobile Banking,,2026-02-05 14:19:44
4072,TXN0000004072,89,2026-01-21 00:50:41,Transfer,148862.83,USD,Internet Banking,Bhatbhateni,2026-01-21 01:33:41
4073,TXN0000004073,82,2026-03-03 22:38:54,deposit,12123.71,npr,ATM,Daraz,2026-03-03 22:40:54
4074,TXN0000004074,34,2025-12-14 06:36:58,Fee,2016.23,npr,POS,Bhatbhateni,2025-12-14 06:59:58
4075,TXN0000004075,123,2025-12-26 16:56:17,Transfer,97165.22,NPR,POS,Daraz,2025-12-26 17:25:17
4076,TXN0000004076,90,2026-04-14 20:08:02,deposit,28635.71,USD,Internet Banking,Khalti,2026-04-14 20:44:02
4077,TXN0000004077,42,2026-02-18 18:41:35,deposit,2000.1,USD,Mobile Banking,Esewa,2026-02-18 19:01:35
4078,TXN0000004078,102,2026-06-01 11:23:46,withdrawal,1410.29,USD,,Khalti,2026-06-01 11:42:46
4079,TXN0000004079,46,2026-05-27 17:46:57,withdrawal,6453.58,NPR,Internet Banking,,2026-05-27 18:17:57
4080,TXN0000004080,133,2026-03-28 04:46:06,Withdrawal,4362.04,npr,Branch,Bhatbhateni,2026-03-28 04:57:06
4081,TXN0000004081,88,2026-01-12 16:38:29,withdrawal,25747.47,USD,POS,Esewa,2026-01-12 16:41:29
4082,TXN0000004082,51,2026-01-06 00:41:28,Fee,14061.93,NPR,POS,Daraz,2026-01-06 00:56:28
4083,TXN0000004083,96,2025-12-29 12:47:26,Deposit,35271.99,NPR,,Esewa,2025-12-29 13:28:26
4084,TXN0000004084,59,2026-01-21 07:20:58,deposit,4094.7,USD,ATM,Esewa,2026-01-21 07:45:58
4085,TXN0000004085,67,2026-01-07 04:46:20,Deposit,44585.82,NPR,Internet Banking,ATM Cash,2026-01-07 05:39:20
4086,TXN0000004086,76,2026-05-18 09:43:50,deposit,41861.96,NPR,Internet Banking,Bhatbhateni,2026-05-18 09:47:50
4087,TXN0000004087,44,2026-01-26 16:27:59,Withdrawal,43911.59,npr,Internet Banking,,2026-01-26 17:09:59
4088,TXN0000004088,14,2026-04-14 12:13:36,withdrawal,17643.57,npr,ATM,Bhatbhateni,2026-04-14 13:02:36
4089,TXN0000004089,60,2026-04-19 16:14:53,Transfer,132463.9,USD,,Khalti,2026-04-19 16:37:53
4090,TXN0000004090,75,2026-01-30 03:36:39,Card Payment,33127.01,USD,,Daraz,2026-01-30 04:01:39
4091,TXN0000004091,89,2026-06-01 07:05:19,Card Payment,12801.51,NPR,ATM,ATM Cash,2026-06-01 07:11:19
4092,TXN0000004092,5,2026-04-09 04:03:22,withdrawal,45331.22,NPR,Branch,Esewa,2026-04-09 04:28:22
4093,TXN0000004093,66,2025-12-09 12:30:52,deposit,43961.26,NPR,ATM,Bhatbhateni,2025-12-09 12:34:52
4094,TXN0000004094,83,2026-01-08 09:11:45,withdrawal,4391.47,NPR,Branch,Daraz,2026-01-08 09:29:45
4095,TXN0000004095,110,2025-12-23 04:36:09,Transfer,88975.81,npr,POS,Bhatbhateni,2025-12-23 04:42:09
4096,TXN0000004096,110,2026-02-08 00:32:13,Deposit,46872.41,NPR,,Khalti,2026-02-08 01:03:13
4097,TXN0000004097,16,2026-05-12 21:01:50,Card Payment,5358.48,USD,Branch,Bhatbhateni,2026-05-12 21:04:50
4098,TXN0000004098,93,2026-02-27 19:13:10,Withdrawal,32598.53,USD,Internet Banking,Bhatbhateni,2026-02-27 19:14:10
4099,TXN0000004099,140,2026-02-07 13:05:00,withdrawal,5717.4,USD,Internet Banking,ATM Cash,2026-02-07 13:58:00
4100,TXN0000004100,24,2026-03-01 09:07:29,withdrawal,13166.56,USD,Mobile Banking,Bhatbhateni,2026-03-01 10:00:29
4101,TXN0000004101,133,2026-03-20 17:47:12,deposit,28849.29,USD,Branch,Bhatbhateni,2026-03-20 18:25:12
4102,TXN0000004102,108,2026-01-02 04:40:08,withdrawal,48640.73,npr,Internet Banking,Daraz,2026-01-02 05:37:08
4103,TXN0000004103,52,2026-04-01 05:39:01,Deposit,84099.04,NPR,Branch,Khalti,2026-04-01 06:27:01
4104,TXN0000004104,102,2026-03-22 02:43:59,deposit,20057.61,USD,Mobile Banking,ATM Cash,2026-03-22 03:11:59
4105,TXN0000004105,31,2026-03-24 22:50:31,withdrawal,25037.84,NPR,ATM,,2026-03-24 23:23:31
4106,TXN0000004106,86,2026-04-25 14:22:22,deposit,27971.45,NPR,ATM,Khalti,2026-04-25 14:59:22
4107,TXN0000004107,56,2026-02-19 04:52:23,Card Payment,44011.77,USD,POS,Esewa,2026-02-19 05:32:23
4108,TXN0000004108,81,2026-01-03 09:06:01,Deposit,61707.21,npr,Mobile Banking,ATM Cash,2026-01-03 09:19:01
4109,TXN0000004109,4,2026-02-12 20:02:08,Fee,26408.93,NPR,POS,Daraz,2026-02-12 20:24:08
4110,TXN0000004110,35,2026-03-01 05:15:21,Fee,7143.48,NPR,,Esewa,2026-03-01 05:36:21
4111,TXN0000004111,16,2026-02-04 20:30:31,Withdrawal,49181.63,npr,POS,Daraz,2026-02-04 20:50:31
4112,TXN0000004112,82,2026-05-10 02:55:37,withdrawal,14528.03,NPR,Branch,Esewa,2026-05-10 03:01:37
4113,TXN0000004113,44,2026-01-30 10:12:47,Fee,6396.4,npr,,Daraz,2026-01-30 11:09:47
4114,TXN0000004114,28,2026-01-25 16:07:38,Card Payment,26520.26,USD,Mobile Banking,Esewa,2026-01-25 16:11:38
4115,TXN0000004115,74,2026-02-23 15:28:48,Fee,12660.46,NPR,POS,,2026-02-23 15:56:48
4116,TXN0000004116,139,2026-04-12 20:04:29,withdrawal,4552.88,npr,ATM,Daraz,2026-04-12 20:44:29
4117,TXN0000004117,36,2026-04-14 08:22:05,Deposit,15391.54,NPR,Mobile Banking,Esewa,2026-04-14 09:16:05
4118,TXN0000004118,92,2026-04-10 06:34:55,deposit,54544.86,npr,,Daraz,2026-04-10 07:24:55
4119,TXN0000004119,73,2026-02-01 09:02:59,Fee,23325.33,USD,Branch,Bhatbhateni,2026-02-01 09:44:59
4120,TXN0000004120,62,2026-01-29 14:02:29,Deposit,62399.26,USD,Internet Banking,Bhatbhateni,2026-01-29 14:14:29
4121,TXN0000004121,117,2026-05-26 04:46:38,deposit,29799.61,USD,Mobile Banking,ATM Cash,2026-05-26 05:22:38
4122,TXN0000004122,9,2026-02-01 14:19:01,Fee,17549.59,USD,POS,Khalti,2026-02-01 14:51:01
4123,TXN0000004123,20,2025-12-25 05:05:32,Card Payment,45960.4,NPR,ATM,ATM Cash,2025-12-25 05:14:32
4124,TXN0000004124,138,2025-12-17 22:44:12,Transfer,119790.18,NPR,,Bhatbhateni,2025-12-17 22:49:12
4125,TXN0000004125,130,2025-12-17 16:11:57,withdrawal,33679.89,NPR,Branch,Esewa,2025-12-17 16:29:57
4126,TXN0000004126,116,2026-03-24 18:18:27,withdrawal,34402.68,NPR,Internet Banking,Esewa,2026-03-24 18:26:27
4127,TXN0000004127,17,2026-03-07 09:41:48,Transfer,44787.88,USD,POS,ATM Cash,2026-03-07 09:47:48
4128,TXN0000004128,50,2025-12-15 07:18:33,Deposit,32250.73,NPR,Internet Banking,Khalti,2025-12-15 07:46:33
4129,TXN0000004129,6,2026-04-27 23:57:59,Transfer,9066.11,npr,POS,Daraz,2026-04-28 00:54:59
